id,matchup_id,game_id,result,team_score,opponent_score,point_diff
954,38,477,W,118,106,12
955,464,478,L,100,123,-23
956,463,478,W,123,100,23
957,244,479,L,107,113,-6
958,243,479,W,113,107,6
959,366,480,L,90,114,-24
960,365,480,W,114,90,24
961,563,481,W,131,112,19
962,564,481,L,112,131,-19
963,115,482,W,102,89,13
964,116,482,L,89,102,-13
965,107,483,W,92,85,7
966,108,483,L,85,92,-7
967,97,484,L,107,124,-17
968,98,484,W,124,107,17
969,144,485,L,95,116,-21
970,143,485,W,116,95,21
971,45,486,W,127,119,8
972,46,486,L,119,127,-8
973,181,487,W,111,107,4
974,182,487,L,107,111,-4
975,233,488,L,111,139,-28
976,234,488,W,139,111,28
977,260,489,L,121,128,-7
978,259,489,W,128,121,7
979,297,490,L,118,133,-15
980,298,490,W,133,118,15
981,565,491,W,105,92,13
982,566,491,L,92,105,-13
983,290,492,W,127,115,12
984,289,492,L,115,127,-12
985,567,493,L,104,119,-15
986,568,493,W,119,104,15
987,569,494,L,107,121,-14
988,570,494,W,121,107,14
989,446,495,L,117,127,-10
990,445,495,W,127,117,10
991,469,496,W,124,103,21
992,470,496,L,103,124,-21
993,135,497,L,100,106,-6
994,136,497,W,106,100,6
995,571,498,W,115,109,6
996,572,498,L,109,115,-6
997,573,499,W,127,106,21
998,574,499,L,106,127,-21
999,158,500,L,120,127,-7
1000,157,500,W,127,120,7
1001,575,501,L,115,125,-10
1002,576,501,W,125,115,10
1003,426,502,W,120,100,20
1004,425,502,L,100,120,-20
1005,73,503,L,112,125,-13
1006,74,503,W,125,112,13
1007,76,504,L,106,115,-9
1008,75,504,W,115,106,9
1009,420,505,W,125,111,14
1010,419,505,L,111,125,-14
1011,118,506,W,133,104,29
1012,117,506,L,104,133,-29
1013,577,507,L,96,104,-8
1014,578,507,W,104,96,8
1015,429,508,L,92,97,-5
1016,430,508,W,97,92,5
1017,176,509,L,131,151,-20
1018,175,509,W,151,131,20
1019,579,510,L,114,130,-16
1020,580,510,W,130,114,16
1021,125,511,W,109,101,8
1022,126,511,L,101,109,-8
1023,324,512,L,104,115,-11
1024,323,512,W,115,104,11
1025,554,513,W,133,129,4
1026,553,513,L,129,133,-4
1027,71,514,W,115,100,15
1028,72,514,L,100,115,-15
1029,116,515,L,92,113,-21
1030,115,515,W,113,92,21
1031,581,516,W,107,97,10
1032,582,516,L,97,107,-10
1033,583,517,L,109,110,-1
1034,584,517,W,110,109,1
1035,461,518,W,126,117,9
1036,462,518,L,117,126,-9
1037,49,519,L,110,117,-7
1038,50,519,W,117,110,7
1039,81,520,W,110,106,4
1040,82,520,L,106,110,-4
1041,585,521,L,109,114,-5
1042,586,521,W,114,109,5
1043,587,522,L,108,123,-15
1044,588,522,W,123,108,15
1045,424,523,L,129,139,-10
1046,423,523,W,139,129,10
1047,326,524,L,133,152,-19
1048,325,524,W,152,133,19
1049,589,525,W,112,97,15
1050,590,525,L,97,112,-15
1051,591,526,L,97,110,-13
1052,592,526,W,110,97,13
1053,368,527,L,91,108,-17
1054,367,527,W,108,91,17
1055,274,528,W,118,106,12
1056,273,528,L,106,118,-12
1057,576,529,W,121,111,10
1058,575,529,L,111,121,-10
1059,593,530,W,113,104,9
1060,594,530,L,104,113,-9
1061,183,531,L,107,112,-5
1062,184,531,W,112,107,5
1063,595,532,W,129,118,11
1064,596,532,L,118,129,-11
1065,597,533,W,98,81,17
1066,598,533,L,81,98,-17
1067,542,534,W,122,117,5
1068,541,534,L,117,122,-5
1069,550,535,W,125,112,13
1070,549,535,L,112,125,-13
1071,599,536,L,111,140,-29
1072,600,536,W,140,111,29
1073,288,537,W,131,124,7
1074,287,537,L,124,131,-7
1075,387,538,W,116,103,13
1076,388,538,L,103,116,-13
1077,14,539,W,118,112,6
1078,13,539,L,112,118,-6
1079,601,540,W,103,99,4
1080,602,540,L,99,103,-4
1081,603,541,W,113,106,7
1082,604,541,L,106,113,-7
1083,196,542,W,109,98,11
1084,195,542,L,98,109,-11
1085,174,543,W,133,125,8
1086,173,543,L,125,133,-8
1087,286,544,W,128,113,15
1088,285,544,L,113,128,-15
1089,472,545,W,124,112,12
1090,471,545,L,112,124,-12
1091,308,546,L,129,134,-5
1092,307,546,W,134,129,5
1093,605,547,L,95,102,-7
1094,606,547,W,102,95,7
1095,211,548,W,112,87,25
1096,212,548,L,87,112,-25
1097,55,549,W,121,117,4
1098,56,549,L,117,121,-4
1099,40,550,L,95,107,-12
1100,39,550,W,107,95,12
1101,23,551,L,95,119,-24
1102,24,551,W,119,95,24
1103,607,552,W,129,96,33
1104,608,552,L,96,129,-33
1105,390,553,L,106,127,-21
1106,389,553,W,127,106,21
1107,50,554,L,105,121,-16
1108,49,554,W,121,105,16
1109,609,555,W,100,92,8
1110,610,555,L,92,100,-8
1111,350,556,L,110,117,-7
1112,349,556,W,117,110,7
1113,36,557,W,120,114,6
1114,35,557,L,114,120,-6
1115,66,558,W,110,107,3
1116,65,558,L,107,110,-3
1117,611,559,L,124,129,-5
1118,612,559,W,129,124,5
1119,580,560,W,122,117,5
1120,579,560,L,117,122,-5
1121,555,561,W,106,83,23
1122,556,561,L,83,106,-23
1123,460,562,W,107,100,7
1124,459,562,L,100,107,-7
1125,234,563,W,126,116,10
1126,233,563,L,116,126,-10
1127,613,564,L,88,118,-30
1128,614,564,W,118,88,30
1129,133,565,W,112,107,5
1130,134,565,L,107,112,-5
1131,528,566,L,113,118,-5
1132,527,566,W,118,113,5
1133,482,567,W,117,111,6
1134,481,567,L,111,117,-6
1135,615,568,L,98,111,-13
1136,616,568,W,111,98,13
1137,617,569,L,100,106,-6
1138,618,569,W,106,100,6
1139,456,570,L,107,139,-32
1140,455,570,W,139,107,32
1141,602,571,W,120,118,2
1142,601,571,L,118,120,-2
1143,29,572,W,106,86,20
1144,30,572,L,86,106,-20
1145,619,573,L,102,107,-5
1146,620,573,W,107,102,5
1147,621,574,W,115,107,8
1148,622,574,L,107,115,-8
1149,623,575,L,95,109,-14
1150,624,575,W,109,95,14
1151,625,576,W,123,119,4
1152,626,576,L,119,123,-4
1153,627,577,L,101,123,-22
1154,628,577,W,123,101,22
1155,254,578,W,133,130,3
1156,253,578,L,130,133,-3
1157,43,579,W,136,103,33
1158,44,579,L,103,136,-33
1159,629,580,L,106,119,-13
1160,630,580,W,119,106,13
1161,83,581,W,90,87,3
1162,84,581,L,87,90,-3
1163,273,582,L,116,118,-2
1164,274,582,W,118,116,2
1165,508,583,W,122,112,10
1166,507,583,L,112,122,-10
1167,130,584,W,124,115,9
1168,129,584,L,115,124,-9
1169,228,585,W,117,97,20
1170,227,585,L,97,117,-20
1171,167,586,W,115,108,7
1172,168,586,L,108,115,-7
1173,173,587,L,112,120,-8
1174,174,587,W,120,112,8
1175,631,588,L,109,113,-4
1176,632,588,W,113,109,4
1177,633,589,W,121,120,1
1178,634,589,L,120,121,-1
1179,635,590,L,114,116,-2
1180,636,590,W,116,114,2
1181,637,591,L,111,140,-29
1182,638,591,W,140,111,29
1183,513,592,L,89,100,-11
1184,514,592,W,100,89,11
1185,639,593,W,121,98,23
1186,640,593,L,98,121,-23
1187,370,594,W,134,131,3
1188,369,594,L,131,134,-3
1189,100,595,L,123,128,-5
1190,99,595,W,128,123,5
1191,263,596,L,132,138,-6
1192,264,596,W,138,132,6
1193,590,597,L,95,122,-27
1194,589,597,W,122,95,27
1195,340,598,L,86,100,-14
1196,339,598,W,100,86,14
1197,221,599,W,127,123,4
1198,222,599,L,123,127,-4
1199,641,600,W,116,103,13
1200,642,600,L,103,116,-13
1201,620,601,L,100,106,-6
1202,619,601,W,106,100,6
1203,10,602,L,106,115,-9
1204,9,602,W,115,106,9
1205,481,603,L,106,117,-11
1206,482,603,W,117,106,11
1207,643,604,W,130,121,9
1208,644,604,L,121,130,-9
1209,636,605,W,104,99,5
1210,635,605,L,99,104,-5
1211,74,606,W,117,107,10
1212,73,606,L,107,117,-10
1213,645,607,W,119,118,1
1214,646,607,L,118,119,-1
1215,647,608,W,118,107,11
1216,648,608,L,107,118,-11
1217,68,609,L,102,128,-26
1218,67,609,W,128,102,26
1219,649,610,L,110,123,-13
1220,650,610,W,123,110,13
1221,518,611,L,103,128,-25
1222,517,611,W,128,103,25
1223,651,612,W,124,97,27
1224,652,612,L,97,124,-27
1225,434,613,L,110,121,-11
1226,433,613,W,121,110,11
1227,653,614,L,101,113,-12
1228,654,614,W,113,101,12
1229,249,615,L,95,101,-6
1230,250,615,W,101,95,6
1231,593,616,W,117,104,13
1232,594,616,L,104,117,-13
1233,655,617,L,112,115,-3
1234,656,617,W,115,112,3
1235,657,618,L,99,128,-29
1236,658,618,W,128,99,29
1237,659,619,W,117,110,7
1238,660,619,L,110,117,-7
1239,246,620,W,114,112,2
1240,245,620,L,112,114,-2
1241,82,621,W,105,104,1
1242,81,621,L,104,105,-1
1243,661,622,L,92,100,-8
1244,662,622,W,100,92,8
1245,410,623,W,127,116,11
1246,409,623,L,116,127,-11
1247,87,624,L,104,114,-10
1248,88,624,W,114,104,10
1249,21,625,L,86,108,-22
1250,22,625,W,108,86,22
1251,663,626,L,102,122,-20
1252,664,626,W,122,102,20
1253,665,627,L,121,124,-3
1254,666,627,W,124,121,3
1255,588,628,L,105,140,-35
1256,587,628,W,140,105,35
1257,287,629,L,109,139,-30
1258,288,629,W,139,109,30
1259,218,630,W,125,110,15
1260,217,630,L,110,125,-15
1261,667,631,L,91,109,-18
1262,668,631,W,109,91,18
1263,320,632,W,111,103,8
1264,319,632,L,103,111,-8
1265,669,633,W,108,99,9
1266,670,633,L,99,108,-9
1267,671,634,W,122,101,21
1268,672,634,L,101,122,-21
1269,673,635,L,92,109,-17
1270,674,635,W,109,92,17
1271,94,636,W,129,114,15
1272,93,636,L,114,129,-15
1273,75,637,W,116,105,11
1274,76,637,L,105,116,-11
1275,396,638,L,113,117,-4
1276,395,638,W,117,113,4
1277,276,639,L,100,109,-9
1278,275,639,W,109,100,9
1279,325,640,L,101,111,-10
1280,326,640,W,111,101,10
1281,109,641,L,121,134,-13
1282,110,641,W,134,121,13
1283,675,642,W,123,111,12
1284,676,642,L,111,123,-12
1285,677,643,L,94,98,-4
1286,678,643,W,98,94,4
1287,510,644,W,127,106,21
1288,509,644,L,106,127,-21
1289,134,645,L,92,113,-21
1290,133,645,W,113,92,21
1291,143,646,L,98,109,-11
1292,144,646,W,109,98,11
1293,679,647,L,102,116,-14
1294,680,647,W,116,102,14
1295,71,648,W,115,112,3
1296,72,648,L,112,115,-3
1297,681,649,W,129,114,15
1298,682,649,L,114,129,-15
1299,267,650,W,107,106,1
1300,268,650,L,106,107,-1
1301,96,651,W,107,98,9
1302,95,651,L,98,107,-9
1303,416,652,W,112,110,2
1304,415,652,L,110,112,-2
1305,58,653,L,89,123,-34
1306,57,653,W,123,89,34
1307,140,654,W,122,108,14
1308,139,654,L,108,122,-14
1309,538,655,L,108,123,-15
1310,537,655,W,123,108,15
1311,348,656,L,104,128,-24
1312,347,656,W,128,104,24
1313,683,657,W,122,115,7
1314,684,657,L,115,122,-7
1315,685,658,L,112,119,-7
1316,686,658,W,119,112,7
1317,687,659,W,111,103,8
1318,688,659,L,103,111,-8
1319,54,660,W,114,103,11
1320,53,660,L,103,114,-11
1321,610,661,L,87,117,-30
1322,609,661,W,117,87,30
1323,689,662,W,101,99,2
1324,690,662,L,99,101,-2
1325,72,663,W,115,113,2
1326,71,663,L,113,115,-2
1327,691,664,L,113,120,-7
1328,692,664,W,120,113,7
1329,263,665,W,128,126,2
1330,264,665,L,126,128,-2
1331,693,666,W,123,115,8
1332,694,666,L,115,123,-8
1333,156,667,L,94,99,-5
1334,155,667,W,99,94,5
1335,436,668,L,98,111,-13
1336,435,668,W,111,98,13
1337,695,669,L,104,126,-22
1338,696,669,W,126,104,22
1339,438,670,W,115,104,11
1340,437,670,L,104,115,-11
1341,380,671,L,110,118,-8
1342,379,671,W,118,110,8
1343,179,672,L,89,101,-12
1344,180,672,W,101,89,12
1345,697,673,L,132,135,-3
1346,698,673,W,135,132,3
1347,586,674,W,121,114,7
1348,585,674,L,114,121,-7
1349,699,675,W,118,103,15
1350,700,675,L,103,118,-15
1351,512,676,L,111,122,-11
1352,511,676,W,122,111,11
1353,701,677,L,99,106,-7
1354,702,677,W,106,99,7
1355,19,678,W,123,120,3
1356,20,678,L,120,123,-3
1357,34,679,W,111,104,7
1358,33,679,L,104,111,-7
1359,141,680,W,121,102,19
1360,142,680,L,102,121,-19
1361,443,681,W,140,114,26
1362,444,681,L,114,140,-26
1363,696,682,L,118,127,-9
1364,695,682,W,127,118,9
1365,540,683,W,121,106,15
1366,539,683,L,106,121,-15
1367,703,684,W,109,96,13
1368,704,684,L,96,109,-13
1369,177,685,W,117,115,2
1370,178,685,L,115,117,-2
1371,705,686,L,114,128,-14
1372,706,686,W,128,114,14
1373,654,687,W,111,104,7
1374,653,687,L,104,111,-7
1375,707,688,L,111,116,-5
1376,708,688,W,116,111,5
1377,352,689,W,122,103,19
1378,351,689,L,103,122,-19
1379,523,690,L,106,109,-3
1380,524,690,W,109,106,3
1381,115,691,L,85,105,-20
1382,116,691,W,105,85,20
1383,151,692,L,108,118,-10
1384,152,692,W,118,108,10
1385,640,693,L,112,120,-8
1386,639,693,W,120,112,8
1387,384,694,L,113,123,-10
1388,383,694,W,123,113,10
1389,709,695,L,111,123,-12
1390,710,695,W,123,111,12
1391,711,696,W,102,98,4
1392,712,696,L,98,102,-4
1393,103,697,W,109,106,3
1394,104,697,L,106,109,-3
1395,713,698,L,84,99,-15
1396,714,698,W,99,84,15
1397,458,699,W,109,103,6
1398,457,699,L,103,109,-6
1399,622,700,W,124,116,8
1400,621,700,L,116,124,-8
1401,408,701,L,123,128,-5
1402,407,701,W,128,123,5
1403,715,702,L,112,126,-14
1404,716,702,W,126,112,14
1405,231,703,L,76,84,-8
1406,232,703,W,84,76,8
1407,57,704,W,122,101,21
1408,58,704,L,101,122,-21
1409,717,705,L,104,106,-2
1410,718,705,W,106,104,2
1411,503,706,L,107,117,-10
1412,504,706,W,117,107,10
1413,719,707,L,93,117,-24
1414,720,707,W,117,93,24
1415,581,708,L,101,106,-5
1416,582,708,W,106,101,5
1417,50,709,L,104,130,-26
1418,49,709,W,130,104,26
1419,721,710,L,113,117,-4
1420,722,710,W,117,113,4
1421,572,711,L,97,117,-20
1422,571,711,W,117,97,20
1423,470,712,W,105,87,18
1424,469,712,L,87,105,-18
1425,723,713,W,109,92,17
1426,724,713,L,92,109,-17
1427,249,714,L,97,115,-18
1428,250,714,W,115,97,18
1429,283,715,W,122,116,6
1430,284,715,L,116,122,-6
1431,307,716,L,105,123,-18
1432,308,716,W,123,105,18
1433,616,717,W,123,102,21
1434,615,717,L,102,123,-21
1435,725,718,L,115,122,-7
1436,726,718,W,122,115,7
1437,322,719,L,81,104,-23
1438,321,719,W,104,81,23
1439,428,720,W,101,93,8
1440,427,720,L,93,101,-8
1441,562,721,L,112,127,-15
1442,561,721,W,127,112,15
1443,93,722,L,95,108,-13
1444,94,722,W,108,95,13
1445,644,723,W,98,97,1
1446,643,723,L,97,98,-1
1447,727,724,L,104,117,-13
1448,728,724,W,117,104,13
1449,32,725,L,115,120,-5
1450,31,725,W,120,115,5
1451,578,726,L,110,119,-9
1452,577,726,W,119,110,9
1453,729,727,W,120,107,13
1454,730,727,L,107,120,-13
1455,557,728,L,116,117,-1
1456,558,728,W,117,116,1
1457,137,729,L,100,111,-11
1458,138,729,W,111,100,11
1459,101,730,L,81,116,-35
1460,102,730,W,116,81,35
1461,279,731,W,107,100,7
1462,280,731,L,100,107,-7
1463,522,732,L,98,120,-22
1464,521,732,W,120,98,22
1465,731,733,L,109,136,-27
1466,732,733,W,136,109,27
1467,132,734,W,113,97,16
1468,131,734,L,97,113,-16
1469,53,735,W,112,110,2
1470,54,735,L,110,112,-2
1471,651,736,W,141,121,20
1472,652,736,L,121,141,-20
1473,46,737,W,128,120,8
1474,45,737,L,120,128,-8
1475,700,738,W,94,88,6
1476,699,738,L,88,94,-6
1477,733,739,L,98,108,-10
1478,734,739,W,108,98,10
1479,85,740,W,104,102,2
1480,86,740,L,102,104,-2
1481,139,741,L,112,113,-1
1482,140,741,W,113,112,1
1483,735,742,W,112,86,26
1484,736,742,L,86,112,-26
1485,354,743,L,117,129,-12
1486,353,743,W,129,117,12
1487,3,744,L,97,98,-1
1488,4,744,W,98,97,1
1489,402,745,L,96,105,-9
1490,401,745,W,105,96,9
1491,618,746,L,102,132,-30
1492,617,746,W,132,102,30
1493,98,747,L,115,121,-6
1494,97,747,W,121,115,6
1495,208,748,W,110,97,13
1496,207,748,L,97,110,-13
1497,553,749,W,105,104,1
1498,554,749,L,104,105,-1
1499,278,750,L,98,102,-4
1500,277,750,W,102,98,4
1501,592,751,W,94,82,12
1502,591,751,L,82,94,-12
1503,466,752,L,109,121,-12
1504,465,752,W,121,109,12
1505,131,753,W,118,102,16
1506,132,753,L,102,118,-16
1507,604,754,W,112,100,12
1508,603,754,L,100,112,-12
1509,119,755,W,111,106,5
1510,120,755,L,106,111,-5
1511,483,756,L,104,116,-12
1512,484,756,W,116,104,12
1513,109,757,W,145,115,30
1514,110,757,L,115,145,-30
1515,475,758,W,102,94,8
1516,476,758,L,94,102,-8
1517,493,759,L,118,121,-3
1518,494,759,W,121,118,3
1519,266,760,W,125,109,16
1520,265,760,L,109,125,-16
1521,280,761,W,121,115,6
1522,279,761,L,115,121,-6
1523,519,762,W,113,111,2
1524,520,762,L,111,113,-2
1525,498,763,L,104,107,-3
1526,497,763,W,107,104,3
1527,737,764,L,95,103,-8
1528,738,764,W,103,95,8
1529,714,765,L,104,113,-9
1530,713,765,W,113,104,9
1531,8,766,W,113,104,9
1532,7,766,L,104,113,-9
1533,454,767,L,115,120,-5
1534,453,767,W,120,115,5
1535,127,768,W,128,104,24
1536,128,768,L,104,128,-24
1537,739,769,L,107,110,-3
1538,740,769,W,110,107,3
1539,148,770,L,112,118,-6
1540,147,770,W,118,112,6
1541,724,771,L,93,119,-26
1542,723,771,W,119,93,26
1543,359,772,L,89,117,-28
1544,360,772,W,117,89,28
1545,669,773,W,119,107,12
1546,670,773,L,107,119,-12
1547,67,774,W,123,102,21
1548,68,774,L,102,123,-21
1549,407,775,L,115,119,-4
1550,408,775,W,119,115,4
1551,674,776,W,114,107,7
1552,673,776,L,107,114,-7
1553,105,777,L,108,125,-17
1554,106,777,W,125,108,17
1555,548,778,W,134,109,25
1556,547,778,L,109,134,-25
1557,529,779,W,139,125,14
1558,530,779,L,125,139,-14
1559,680,780,L,106,113,-7
1560,679,780,W,113,106,7
1561,21,781,L,112,122,-10
1562,22,781,W,122,112,10
1563,459,782,L,100,109,-9
1564,460,782,W,109,100,9
1565,449,783,L,102,106,-4
1566,450,783,W,106,102,4
1567,641,784,L,93,114,-21
1568,642,784,W,114,93,21
1569,666,785,L,114,129,-15
1570,665,785,W,129,114,15
1571,632,786,L,107,114,-7
1572,631,786,W,114,107,7
1573,374,787,L,103,118,-15
1574,373,787,W,118,103,15
1575,668,788,W,117,98,19
1576,667,788,L,98,117,-19
1577,182,789,L,108,126,-18
1578,181,789,W,126,108,18
1579,741,790,L,105,119,-14
1580,742,790,W,119,105,14
1581,637,791,L,118,122,-4
1582,638,791,W,122,118,4
1583,346,792,W,122,117,5
1584,345,792,L,117,122,-5
1585,338,793,L,104,111,-7
1586,337,793,W,111,104,7
1587,743,794,W,111,106,5
1588,744,794,L,106,111,-5
1589,328,795,L,105,118,-13
1590,327,795,W,118,105,13
1591,103,796,L,98,100,-2
1592,104,796,W,100,98,2
1593,558,797,W,108,104,4
1594,557,797,L,104,108,-4
1595,303,798,W,107,99,8
1596,304,798,L,99,107,-8
1597,565,799,W,112,99,13
1598,566,799,L,99,112,-13
1599,611,800,L,112,122,-10
1600,612,800,W,122,112,10
1601,745,801,W,109,103,6
1602,746,801,L,103,109,-6
1603,747,802,L,104,113,-9
1604,748,802,W,113,104,9
1605,208,803,L,122,126,-4
1606,207,803,W,126,122,4
1607,9,804,W,110,109,1
1608,10,804,L,109,110,-1
1609,749,805,W,108,101,7
1610,750,805,L,101,108,-7
1611,751,806,L,102,110,-8
1612,752,806,W,110,102,8
1613,704,807,L,102,109,-7
1614,703,807,W,109,102,7
1615,199,808,L,102,105,-3
1616,200,808,W,105,102,3
1617,272,809,L,120,143,-23
1618,271,809,W,143,120,23
1619,223,810,L,99,120,-21
1620,224,810,W,120,99,21
1621,442,811,L,106,109,-3
1622,441,811,W,109,106,3
1623,284,812,W,111,110,1
1624,283,812,L,110,111,-1
1625,753,813,L,111,118,-7
1626,754,813,W,118,111,7
1627,198,814,W,120,116,4
1628,197,814,L,116,120,-4
1629,618,815,W,133,119,14
1630,617,815,L,119,133,-14
1631,572,816,L,113,133,-20
1632,571,816,W,133,113,20
1633,170,817,L,107,109,-2
1634,169,817,W,109,107,2
1635,482,818,L,89,109,-20
1636,481,818,W,109,89,20
1637,755,819,L,105,111,-6
1638,756,819,W,111,105,6
1639,757,820,W,101,96,5
1640,758,820,L,96,101,-5
1641,154,821,W,130,119,11
1642,153,821,L,119,130,-11
1643,437,822,L,85,107,-22
1644,438,822,W,107,85,22
1645,435,823,W,100,79,21
1646,436,823,L,79,100,-21
1647,142,824,L,102,110,-8
1648,141,824,W,110,102,8
1649,759,825,W,115,107,8
1650,760,825,L,107,115,-8
1651,602,826,W,121,119,2
1652,601,826,L,119,121,-2
1653,516,827,L,111,128,-17
1654,515,827,W,128,111,17
1655,761,828,L,106,109,-3
1656,762,828,W,109,106,3
1657,763,829,L,108,125,-17
1658,764,829,W,125,108,17
1659,418,830,W,122,118,4
1660,417,830,L,118,122,-4
1661,240,831,L,102,110,-8
1662,239,831,W,110,102,8
1663,38,832,W,124,117,7
1664,37,832,L,117,124,-7
1665,487,833,W,83,73,10
1666,488,833,L,73,83,-10
1667,765,834,W,103,101,2
1668,766,834,L,101,103,-2
1669,314,835,W,130,107,23
1670,313,835,L,107,130,-23
1671,161,836,W,127,114,13
1672,162,836,L,114,127,-13
1673,767,837,L,109,116,-7
1674,768,837,W,116,109,7
1675,707,838,W,110,100,10
1676,708,838,L,100,110,-10
1677,123,839,W,113,110,3
1678,124,839,L,110,113,-3
1679,608,840,L,106,114,-8
1680,607,840,W,114,106,8
1681,209,841,L,99,114,-15
1682,210,841,W,114,99,15
1683,769,842,W,122,111,11
1684,770,842,L,111,122,-11
1685,302,843,W,117,109,8
1686,301,843,L,109,117,-8
1687,144,844,W,115,109,6
1688,143,844,L,109,115,-6
1689,771,845,W,124,122,2
1690,772,845,L,122,124,-2
1691,60,846,W,113,108,5
1692,59,846,L,108,113,-5
1693,101,847,L,102,136,-34
1694,102,847,W,136,102,34
1695,773,848,W,116,110,6
1696,774,848,L,110,116,-6
1697,646,849,W,96,87,9
1698,645,849,L,87,96,-9
1699,426,850,L,93,94,-1
1700,425,850,W,94,93,1
1701,775,851,W,112,92,20
1702,776,851,L,92,112,-20
1703,546,852,L,112,127,-15
1704,545,852,W,127,112,15
1705,41,853,L,117,122,-5
1706,42,853,W,122,117,5
1707,586,854,W,115,108,7
1708,585,854,L,108,115,-7
1709,80,855,W,127,116,11
1710,79,855,L,116,127,-11
1711,777,856,L,92,97,-5
1712,778,856,W,97,92,5
1713,720,857,L,87,115,-28
1714,719,857,W,115,87,28
1715,570,858,L,107,114,-7
1716,569,858,W,114,107,7
1717,480,859,L,121,135,-14
1718,479,859,W,135,121,14
1719,354,860,L,88,110,-22
1720,353,860,W,110,88,22
1721,7,861,W,119,118,1
1722,8,861,L,118,119,-1
1723,779,862,L,109,125,-16
1724,780,862,W,125,109,16
1725,660,863,W,105,103,2
1726,659,863,L,103,105,-2
1727,560,864,W,93,92,1
1728,559,864,L,92,93,-1
1729,781,865,W,110,99,11
1730,782,865,L,99,110,-11
1731,137,866,L,101,110,-9
1732,138,866,W,110,101,9
1733,52,867,W,104,90,14
1734,51,867,L,90,104,-14
1735,664,868,W,110,102,8
1736,663,868,L,102,110,-8
1737,630,869,W,108,96,12
1738,629,869,L,96,108,-12
1739,63,870,L,125,142,-17
1740,64,870,W,142,125,17
1741,292,871,W,122,107,15
1742,291,871,L,107,122,-15
1743,39,872,L,104,110,-6
1744,40,872,W,110,104,6
1745,783,873,W,135,119,16
